index,classid
23531,3063917
23532,3063936
23533,3063947
23534,3063950
23535,3063974
23536,3063993
23537,3063995
23538,3063997
23539,3064007
23540,3064011
23541,3064019
23542,3064025
23543,3064041
23544,3064045
23545,3064051
23546,3064056
23547,3064069
23548,3064075
23549,3064079
23550,3064086
23551,3064095
23552,3064106
23553,3064107
23554,3064112
23555,3064115
23556,3064118
23557,3064131
23558,3064152
23559,3064163
23560,3064170
23561,3064221
23562,3064430
23563,3064447
23564,3064448
23565,3064463
23566,3064472
23567,3064495
23568,3064536
23569,3064546
23570,3064596
23571,3064608
23572,3064613
23573,3064644
23574,3064667
23575,3064669
23576,3064678
23577,3064685
23578,3064686
23579,3064698
23580,3064705
23581,3064709
23582,3064714
23583,3064737
23584,3064750
23585,3064759
23586,3064760
23587,3064761
23588,3064769
23589,3064771
23590,3064787
23591,3064788
23592,3064819
23593,3064820
23594,3064845
23595,3064851
23596,3064856
23597,3064863
23598,3064865
23599,3064873
23600,3064915
23601,3064935
23602,3064943
23603,3064970
23604,3064979
23605,3064981
23606,3064992
23607,3064996
23608,3064998
23609,3065004
23610,3065007
23611,3065012
23612,3065016
23613,3065023
23614,3065032
23615,3065037
23616,3065039
23617,3065045
23618,3065046
23619,3065054
23620,3065057
23621,3065061
23622,3065066
23623,3065068
23624,3065081
23625,3065096
23626,3065107
23627,3065110
23628,3065134
23629,3065157
23630,3065164
23631,3065174
23632,3065180
23633,3065183
23634,3065189
23635,3065197
23636,3065213
23637,3065218
23638,3065239
23639,3065287
23640,3065294
23641,3065295
23642,3065306
23643,3065313
23644,3065318
23645,3065322
23646,3065324
23647,3065329
23648,3065357
23649,3065365
23650,3065368
23651,3065385
23652,3065390
23653,3065392
23654,3065411
23655,3065417
23656,3065423
23657,3065428
23658,3065434
23659,3065438
23660,3065443
23661,3065447
23662,3065453
23663,3065456
23664,3065457
23665,3065477
23666,3065478
23667,3065492
23668,3065495
23669,3065503
23670,3065510
23671,3065519
23672,3065548
23673,3065551
23674,3065559
23675,3065585
23676,3065603
23677,3065629
23678,3065630
23679,3065634
23680,3065638
23681,3065643
23682,3065656
23683,3065660
23684,3065663
23685,3065669
23686,3065673
23687,3065681
23688,3065697
23689,3065700
23690,3065710
23691,3065712
23692,3065720
23693,3065721
23694,3065727
23695,3065748
23696,3065753
23697,3065765
23698,3065766
23699,3065770
23700,3065773
23701,3065778
23702,3065786
23703,3065787
23704,3065793
23705,3065802
23706,3065811
23707,3065813
23708,3065819
23709,3065855
23710,3065868
23711,3065873
23712,3065883
23713,3065898
23714,3065905
23715,3065910
23716,3065912
23717,3065947
23718,3065952
23719,3065965
23720,3065978
23721,3065987
23722,3065994
23723,3065996
23724,3066016
23725,3066022
23726,3066030
23727,3066035
23728,3066041
23729,3066050
23730,3066051
23731,3066053
23732,3066060
23733,3066061
23734,3066062
23735,3066064
23736,3066073
23737,3066079
23738,3066084
23739,3066091
23740,3066096
23741,3066109
23742,3066112
23743,3066139
23744,3066151
23745,3066166
23746,3066171
23747,3066177
23748,3066179
23749,3066236
23750,3066251
23751,3066255
23752,3066299
23753,3066301
23754,3066321
23755,3066332
23756,3066333
23757,3066347
23758,3066356
23759,3066357
23760,3066367
23761,3066386
23762,3066417
23763,3066423
23764,3066426
23765,3066435
23766,3066446
23767,3066451
23768,3066456
23769,3066465
23770,3066477
23771,3066480
23772,3066493
23773,3066495
23774,3066514
23775,3066553
23776,3066560
23777,3066564
23778,3066567
23779,3066569
23780,3066581
23781,3066601
23782,3066621
23783,3066624
23784,3066626
23785,3066646
23786,3066647
23787,3066651
23788,3066658
23789,3066662
23790,3066665
23791,3066666
23792,3066674
23793,3066678
23794,3066684
23795,3066685
23796,3066697
23797,3066704
23798,3066730
23799,3066747
23800,3066758
23801,3066772
23802,3066797
23803,3066809
23804,3066813
23805,3066816
23806,3066835
23807,3066842
23808,3066850
23809,3066857
23810,3066864
23811,3066867
23812,3066886
23813,3066890
23814,3066909
23815,3066910
23816,3066919
23817,3066933
23818,3066937
23819,3066940
23820,3066942
23821,3066949
23822,3066953
23823,3066964
23824,3066965
23825,3066977
23826,3066980
23827,3066989
23828,3066993
23829,3067009
23830,3067010
23831,3067011
23832,3067030
23833,3067038
23834,3067050
23835,3067054
23836,3067073
23837,3067075
23838,3067093
23839,3067098
23840,3067106
23841,3067108
23842,3067114
23843,3067115
23844,3067116
23845,3067119
23846,3067154
23847,3067157
23848,3067191
23849,3067203
23850,3067205
23851,3067216
23852,3067219
23853,3067229
23854,3067237
23855,3067245
23856,3067261
23857,3067283
23858,3067291
23859,3067296
23860,3067298
23861,3067321
23862,3067325
23863,3067329
23864,3067341
23865,3067345
23866,3067353
23867,3067381
23868,3067385
23869,3067398
23870,3067417
23871,3067423
23872,3067427
23873,3067431
23874,3067438
23875,3067444
23876,3067445
23877,3067455
23878,3067468
23879,3067486
23880,3067499
23881,3067504
23882,3067511
23883,3067513
23884,3067522
23885,3067527
23886,3067551
23887,3067559
23888,3067568
23889,3067575
23890,3067579
23891,3067586
23892,3067598
23893,3067607
23894,3067611
23895,3067628
23896,3067632
23897,3067642
23898,3067658
23899,3067666
23900,3067673
23901,3067680
23902,3067682
23903,3067707
23904,3067708
23905,3067723
23906,3067724
23907,3067730
23908,3067733
23909,3067735
23910,3067745
23911,3067747
23912,3067748
23913,3067750
23914,3067816
23915,3067842
23916,3067866
23917,3067869
23918,3067891
23919,3067902
23920,3067904
23921,3067906
23922,3067909
23923,3067916
23924,3067938
23925,3067944
23926,3067952
23927,3067956
23928,3067967
23929,3067974
23930,3068002
23931,3068007
23932,3068012
23933,3068026
23934,3068027
23935,3068042
23936,3068050
23937,3068052
23938,3068056
23939,3068059
23940,3068070
23941,3068071
23942,3068076
23943,3068082
23944,3068086
23945,3068091
23946,3068114
23947,3068124
23948,3068128
23949,3068139
23950,3068143
23951,3068150
23952,3068153
23953,3068191
23954,3068200
23955,3068201
23956,3068205
23957,3068223
23958,3068236
23959,3068250
23960,3068253
23961,3068258
23962,3068259
23963,3068261
23964,3068268
23965,3068283
23966,3068293
23967,3068295
23968,3068308
23969,3068310
23970,3068313
23971,3068318
23972,3068323
23973,3068332
23974,3068335
23975,3068345
23976,3068354
23977,3068360
23978,3068364
23979,3068375
23980,3068382
23981,3068386
23982,3068392
23983,3068433
23984,3068436
23985,3068445
23986,3068450
23987,3068468
23988,3068472
23989,3068479
23990,3068482
23991,3068493
23992,3068495
23993,3068517
23994,3068559
23995,3068582
23996,3068583
23997,3068590
23998,3068607
23999,3068623
24000,3068638
24001,3068640
24002,3068646
24003,3068648
24004,3068659
24005,3068664
24006,3068668
24007,3068672
24008,3068684
24009,3068710
24010,3068712
24011,3068719
24012,3068731
24013,3068758
24014,3068759
24015,3068765
24016,3068771
24017,3068804
24018,3068817
24019,3068831
24020,3068834
24021,3068838
24022,3068841
24023,3068845
24024,3068901
24025,3068920
24026,3068930
24027,3068937
24028,3068973
24029,3068983
24030,3069023
24031,3069026
24032,3069027
24033,3069033
24034,3069036
24035,3069053
24036,3069074
24037,3069076
24038,3069091
24039,3069097
24040,3069102
24041,3069103
24042,3069124
24043,3069130
24044,3069134
24045,3069135
24046,3069142
24047,3069149
24048,3069159
24049,3069165
24050,3069168
24051,3069246
24052,3069259
24053,3069266
24054,3069282
24055,3069286
24056,3069287
24057,3069300
24058,3069308
24059,3069311
24060,3069316
24061,3069318
24062,3069319
24063,3069332
24064,3069336
24065,3069345
24066,3069349
24067,3069353
24068,3069370
24069,3069440
24070,3069446
24071,3069452
24072,3069460
24073,3069469
24074,3069475
24075,3069506
24076,3069513
24077,3069535
24078,3069538
24079,3069543
24080,3069551
24081,3069554
24082,3069563
24083,3069581
24084,3069584
24085,3069586
24086,3069588
24087,3069590
24088,3069593
24089,3069613
24090,3069629
24091,3069634
24092,3069653
24093,3069658
24094,3069669
24095,3069679
24096,3069683
24097,3069692
24098,3069701
24099,3069706
24100,3069722
24101,3069738
24102,3069761
24103,3069789
24104,3069801
24105,3069804
24106,3069818
24107,3069853
24108,3069858
24109,3069859
24110,3069871
24111,3069898
24112,3069899
24113,3069900
24114,3069916
24115,3069926
24116,3069928
24117,3069932
24118,3069937
24119,3069941
24120,3069944
24121,3069948
24122,3069957
24123,3069964
24124,3069966
24125,3069969
24126,3069979
24127,3070021
24128,3070024
24129,3070040
24130,3070041
24131,3070044
24132,3070052
24133,3070054
24134,3070065
24135,3070069
24136,3070072
24137,3070088
24138,3070096
24139,3070102
24140,3070106
24141,3070120
24142,3070127
24143,3070132
24144,3070163
24145,3070171
24146,3070185
24147,3070227
24148,3070242
24149,3070254
24150,3070260
24151,3070280
24152,3070283
24153,3070286
24154,3070287
24155,3070292
24156,3070302
24157,3070313
24158,3070314
24159,3070321
24160,3070342
24161,3070346
24162,3070361
24163,3070364
24164,3070375
24165,3070377
24166,3070380
24167,3070382
24168,3070391
24169,3070395
24170,3070401
24171,3070407
24172,3070413
24173,3070438
24174,3070448
24175,3070461
24176,3070464
24177,3070471
24178,3070475
24179,3070480
24180,3070505
24181,3070511
24182,3070520
24183,3070524
24184,3070525
24185,3070530
24186,3070531
24187,3070543
24188,3070547
24189,3070583
24190,3070597
24191,3070645
24192,3070646
24193,3070688
24194,3070717
24195,3070750
24196,3070782
24197,3070784
24198,3070825
24199,3071110
24200,3071133
24201,3071134
24202,3071137
24203,3071171
24204,3071265
24205,3071459
24206,3071462
24207,3071476
24208,3071615
24209,3071619
24210,3071623
24211,3071632
24212,3071650
24213,3071658
24214,3071661
24215,3071669
24216,3071685
24217,3071691
24218,3071699
24219,3071702
24220,3071716
24221,3071725
24222,3071734
24223,3071744
24224,3071764
24225,3071767
24226,3071818
24227,3071832
24228,3071864
24229,3072136
24230,3072154
24231,3072165
24232,3072247
24233,3072251
24234,3072252
24235,3072262
24236,3072266
24237,3072270
24238,3072272
24239,3072275
24240,3072289
24241,3072327
24242,3072334
24243,3072339
24244,3072354
24245,3072358
24246,3072382
24247,3072417
24248,3072465
24249,3072468
24250,3072478
24251,3072488
24252,3072495
24253,3072557
24254,3072566
24255,3072580
24256,3072605
24257,3072616
24258,3072633
24259,3072641
24260,3072649
24261,3072660
24262,3072674
24263,3072698
24264,3072704
24265,3072711
24266,3072713
24267,3072730
24268,3072735
24269,3072742
24270,3072743
24271,3072764
24272,3072790
24273,3072791
24274,3072794
24275,3072800
24276,3072804
24277,3072809
24278,3072818
24279,3072823
24280,3072827
24281,3072830
24282,3072832
24283,3072834
24284,3072835
24285,3072848
24286,3072853
24287,3072856
24288,3072862
24289,3072878
24290,3072883
24291,3072896
24292,3072900
24293,3072922
24294,3072924
24295,3072937
24296,3072947
24297,3072950
24298,3072953
24299,3072971
24300,3072979
24301,3072981
24302,3072985
24303,3073010
24304,3073016
24305,3073017
24306,3073045
24307,3073047
24308,3073048
24309,3073053
24310,3073064
24311,3073073
24312,3073075
24313,3073097
24314,3073107
24315,3073109
24316,3073118
24317,3073124
24318,3073137
24319,3073141
24320,3073147
24321,3073179
24322,3073183
24323,3073196
24324,3073438
24325,3073444
24326,3073448
24327,3073457
24328,3073468
24329,3073493
24330,3073502
24331,3073503
24332,3073508
24333,3073512
24334,3073574
24335,3073576
24336,3073584
24337,3073585
24338,3073586
24339,3073601
24340,3073607
24341,3073627
24342,3073632
24343,3073647
24344,3073653
24345,3073701
24346,3073704
24347,3073732
24348,3073813
24349,3073817
24350,3073819
24351,3073820
24352,3073848
24353,3073897
24354,3073935
24355,3073960
24356,3073990
24357,3074012
24358,3074013
24359,3074028
24360,3074130
24361,3074202
24362,3074234
24363,3074251
24364,3074272
24365,3074276
24366,3074287
24367,3074290
24368,3074298
24369,3074300
24370,3074312
24371,3074333
24372,3074363
24373,3074374
24374,3074378
24375,3074384
24376,3074475
24377,3074492
24378,3074523
24379,3074538
24380,3074550
24381,3074608
24382,3074638
24383,3074892
24384,3074906
24385,3074918
24386,3074927
24387,3074937
24388,3074956
24389,3074964
24390,3075087
24391,3075100
24392,3075110
24393,3075114
24394,3075131
24395,3075140
24396,3075145
24397,3075152
24398,3075153
24399,3075165
24400,3075169
24401,3075180
24402,3075181
24403,3075183
24404,3075194
24405,3075255
24406,3075257
24407,3075264
24408,3075284
24409,3075296
24410,3075345
24411,3075354
24412,3075382
24413,3075426
24414,3075439
24415,3075444
24416,3075543
24417,3075619
24418,3075658
24419,3075718
24420,3075805
24421,3075819
24422,3075821
24423,3075850
24424,3075865
24425,3075876
24426,3075891
24427,3075894
24428,3075895
24429,3075921
24430,3075923
24431,3075936
24432,3075958
24433,3075976
24434,3075990
24435,3075992
24436,3076000
24437,3076031
24438,3076038
24439,3076076
24440,3076099
24441,3076115
24442,3076120
24443,3076142
24444,3076157
24445,3076163
24446,3076176
24447,3076180
24448,3076196
24449,3076220
24450,3076230
24451,3076233
24452,3076257
24453,3076290
24454,3076310
24455,3076391
24456,3076396
24457,3076436
24458,3076438
24459,3076458
24460,3076491
24461,3076513
24462,3076520
24463,3076532
24464,3076544
24465,3076574
24466,3076580
24467,3076595
24468,3076599
24469,3076674
24470,3076798
24471,3079056
24472,3079074
24473,3079083
24474,3079085
24475,3079089
24476,3079092
24477,3079113
24478,3079119
24479,3079144
24480,3079180
24481,3079414
24482,3079522
24483,3079532
24484,3079548
24485,3079631
24486,3079664
24487,3079820
24488,3079822
24489,3079839
24490,3079867
24491,3079878
24492,3079885
24493,3079894
24494,3079913
24495,3079920
24496,3079924
24497,3079927
24498,3079928
24499,3079972
24500,3079979
24501,3079985
24502,3080045
24503,3080070
24504,3080072
24505,3080098
24506,3080502
24507,3080562
24508,3080804
24509,3081402
24510,3081409
24511,3081444
24512,3081476
24513,3081576
24514,3081627
24515,3081647
24516,3081689
24517,3081697
24518,3081822
24519,3081890
24520,3081913
24521,3081920
24522,3081999
24523,3082039
24524,3082045
24525,3082056
24526,3082075
24527,3082076
24528,3082081
24529,3082092
24530,3082113
24531,3082134
24532,3082142
24533,3082210
24534,3082227
24535,3082230
24536,3082234
24537,3082239
24538,3082240
24539,3082242
24540,3082244
24541,3082245
24542,3082246
24543,3082250
24544,3082254
24545,3082256
24546,3082263
24547,3082264
24548,3082267
24549,3082270
24550,3082274
24551,3082279
24552,3082282
24553,3082283
24554,3082286
24555,3082297
24556,3082300
24557,3082315
24558,3082317
24559,3082322
24560,3082328
24561,3082334
24562,3082343
24563,3082354
24564,3082359
24565,3082366
24566,3082391
24567,3082392
24568,3082401
24569,3082412
24570,3082427
24571,3082437
24572,3082440
24573,3082447
24574,3082461
24575,3082500
24576,3082508
24577,3082554
24578,3082562
24579,3082727
24580,3082835
24581,3082861
24582,3082920
24583,3083020
24584,3083028
24585,3083036
24586,3083063
24587,3083070
24588,3083076
24589,3083081
24590,3083082
24591,3083090
24592,3083108
24593,3083111
24594,3083125
24595,3083138
24596,3083146
24597,3083150
24598,3083180
24599,3083222
24600,3083231
24601,3083254
24602,3083260
24603,3083275
24604,3083277
24605,3083298
24606,3083314
24607,3083320
24608,3083328
24609,3083332
24610,3083338
24611,3083341
24612,3083352
24613,3083357
24614,3083369
24615,3083384
24616,3083408
24617,3083423
24618,3083448
24619,3083456
24620,3083477
24621,3083486
24622,3083488
24623,3083490
24624,3083498
24625,3083504
24626,3083508
24627,3083511
24628,3083512
24629,3083518
24630,3083530
24631,3083531
24632,3083536
24633,3083541
24634,3083542
24635,3083543
24636,3083553
24637,3083555
24638,3083565
24639,3083570
24640,3083574
24641,3083603
24642,3083621
24643,3083627
24644,3083628
24645,3083647
24646,3083649
24647,3083652
24648,3083653
24649,3083656
24650,3083657
24651,3083658
24652,3083660
24653,3083665
24654,3083666
24655,3083667
24656,3083668
24657,3083680
24658,3083696
24659,3083699
24660,3083702
24661,3083713
24662,3083717
24663,3083718
24664,3083725
24665,3083728
24666,3083745
24667,3083746
24668,3083747
24669,3083748
24670,3083750
24671,3083751
24672,3083756
24673,3083759
24674,3083760
24675,3083761
24676,3083763
24677,3083765
24678,3083771
24679,3083773
24680,3083783
24681,3083785
24682,3083786
24683,3083793
24684,3083795
24685,3083826
24686,3083838
24687,3083862
24688,3083891
24689,3083905
24690,3083915
24691,3083920
24692,3083927
24693,3083932
24694,3083935
24695,3083956
24696,3083975
24697,3083976
24698,3083980
24699,3083990
24700,3083993
24701,3084006
24702,3084012
24703,3084014
24704,3084015
24705,3084016
24706,3084017
24707,3084020
24708,3084022
24709,3084023
24710,3084025
24711,3084027
24712,3084029
24713,3084044
24714,3084050
24715,3084063
24716,3084066
24717,3084072
24718,3084073
24719,3084074
24720,3084077
24721,3084090
24722,3084091
24723,3084092
24724,3084097
24725,3084099
24726,3084105
24727,3084106
24728,3084109
24729,3084112
24730,3084113
24731,3084119
24732,3084120
24733,3084125
24734,3084127
24735,3084128
24736,3084134
24737,3084136
24738,3084143
24739,3084148
24740,3084150
24741,3084151
24742,3084155
24743,3084156
24744,3084220
24745,3084237
24746,3084256
