classid,species,species name
2872898,5428,Anthurium upalaense Croat & R.A.Baker
2872556,5429,Anthurium urvilleanum Schott
2873204,5430,Anthurium vallense Croat
2873258,5431,Anthurium vanderknaapii Croat
2873417,5432,Anthurium veitchii Mast.
2873559,5433,Anthurium warocqueanum T.Moore
2873106,5434,Anthurium watermaliense L.H.Bailey & Nash
2872856,5435,Anthurium wedelianum Croat
2873660,5436,Anthurium wendlingeri G.M.Barroso
2873453,5437,Anthurium willdenowii Kunth
2872534,5438,Anthurium yarumalense Engl.
5352463,5439,Anthyllis barba-jovis L.
5627536,5440,Anthyllis circinnata D.D.Sokoloff (L.)
5352347,5441,Anthyllis cornicina L.
5352466,5442,Anthyllis cytisoides L.
5352336,5443,Anthyllis hamosa Desf.
5352341,5444,Anthyllis hermanniae L.
5352343,5445,"Anthyllis hystrix Cardona, J.Cont. & E.Sierra (Willk. ex Barceló)"
5352349,5446,Anthyllis lagascana Benedí
5352359,5447,Anthyllis lemanniana Lowe
5352335,5448,Anthyllis lotoides L.
5352354,5449,Anthyllis montana L.
5352327,5450,Anthyllis polycephala Desf.
5627337,5451,Anthyllis ramburei Boiss.
5352331,5452,Anthyllis tejedensis Boiss.
5352344,5453,Anthyllis terniflora Pau (Lag.)
5352367,5454,Anthyllis vulneraria L.
7262663,5455,Antiaris toxicaria Lesch. (Pers.)
3726221,5456,Anticharis ebracteata Schinz
3741656,5457,Anticharis glandulosa Asch.
3741650,5458,Anticharis imbricata Schinz
3741643,5459,Anticharis inflata Marloth & Engl.
3741618,5460,Anticharis scoparia Hiern ex Benth. & Hook.fil. (E.Mey. ex Benth.)
3741610,5461,Anticharis senegalensis Bhandari (Walp.)
5295813,5462,Anticlea elegans Rydb. (Pursh)
5295802,5463,Anticlea frigida Zomlefer & Judd (Schltdl. & Cham.)
5295801,5464,Anticlea hintoniorum Zomlefer & Judd (B.L.Turner)
5295811,5465,Anticlea occidentalis Zomlefer & Judd (A.Gray)
5295825,5466,Anticlea sachalinensis Zomlefer & Judd (F.Schmidt)
5295808,5467,Anticlea sibirica Kunth (L.)
5295805,5468,Anticlea virescens Rydb. (Kunth)
9597574,5469,Anticoryne ovalifolia Rye (F.Muell.)
3990596,5470,Antidaphne andina Kuijt
3076532,5471,Antidesma acidum Retz.
3076436,5472,Antidesma bunius Spreng. (L.)
3076574,5473,Antidesma erostre F.Muell.
3076438,5474,Antidesma ghaesembilla Gaertn.
3076491,5475,Antidesma japonicum Siebold & Zucc.
3076458,5476,Antidesma madagascariense Lam.
3076595,5477,Antidesma montanum Blume
3076544,5478,Antidesma oblongum Keay (Hutch.)
3076599,5479,Antidesma parvifolium F.Muell.
3076674,5480,Antidesma platyphyllum H.Mann
3076513,5481,Antidesma pulvinatum Hillebr.
3076580,5482,Antidesma puncticulatum Miq.
3076798,5483,Antidesma velutinosum Blume
3076520,5484,Antidesma venosum E.Mey. ex Tul.
2889354,5485,Antigonon flavescens S.Watson
4034328,5486,Antigonon guatimalense Meisn.
2889355,5487,Antigonon leptopus Hook. & Arn.
8575133,5488,Antimima alborubra Dehn (L.Bolus)
5554841,5489,Antimima androsacea H.E.K.Hartmann (Marloth & Schwantes)
5554839,5490,Antimima aristulata Chess. & Gideon F.Sm. (Sond.)
8684921,5491,Antimima brevicarpa H.E.K.Hartmann (L.Bolus)
5554831,5492,Antimima buchubergensis H.E.K.Hartmann (Dinter)
5554830,5493,Antimima compacta H.E.K.Hartmann (L.Bolus)
5554829,5494,Antimima compressa H.E.K.Hartmann (L.Bolus)
5554827,5495,Antimima concinna H.E.K.Hartmann (L.Bolus)
5554826,5496,Antimima condensa H.E.K.Hartmann (N.E.Br.)
5554824,5497,Antimima dasyphylla H.E.K.Hartmann (Schltr.)
5554822,5498,Antimima dekenahi H.E.K.Hartmann (N.E.Br.)
5554819,5499,Antimima dualis N.E.Br. (N.E.Br.)
5554814,5500,Antimima evoluta H.E.K.Hartmann (N.E.Br.)
8582231,5501,Antimima fenestrata H.E.K.Hartmann (L.Bolus)
8677169,5502,Antimima fergusoniae H.E.K.Hartmann (L.Bolus)
5554809,5503,Antimima gracillima H.E.K.Hartmann (L.Bolus)
5554808,5504,Antimima granitica H.E.K.Hartmann (L.Bolus)
5554807,5505,Antimima hallii H.E.K.Hartmann (L.Bolus)
8589383,5506,Antimima hamatilis H.E.K.Hartmann (L.Bolus)
5554805,5507,Antimima hantamensis H.E.K.Hartmann & Stüber (Engl.)
5554803,5508,Antimima insidens Chess. (L.Bolus)
5554801,5509,Antimima ivori H.E.K.Hartmann (N.E.Br.)
8608410,5510,Antimima komkansica H.E.K.Hartmann (L.Bolus)
5554793,5511,Antimima leipoldtii H.E.K.Hartmann (L.Bolus)
8632588,5512,Antimima leucanthera H.E.K.Hartmann (L.Bolus)
5554789,5513,Antimima levynsiae S.A.Hammer (L.Bolus)
5554787,5514,Antimima limbata H.E.K.Hartmann (N.E.Br.)
5554785,5515,Antimima lodewykii H.E.K.Hartmann (L.Bolus)
5554783,5516,Antimima loganii H.E.K.Hartmann (L.Bolus)
8493517,5517,Antimima lokenbergensis H.E.K.Hartmann (L.Bolus)
5554780,5518,Antimima longipes Dehn (L.Bolus)
8524868,5519,Antimima maxwellii H.E.K.Hartmann (L.Bolus)
5554773,5520,Antimima menniei H.E.K.Hartmann (L.Bolus)
5554769,5521,Antimima microphylla Dehn (Haw.)
5554767,5522,Antimima minima H.E.K.Hartmann (Tischer)
8577600,5523,Antimima modesta H.E.K.Hartmann (L.Bolus)
5554762,5524,Antimima mucronata H.E.K.Hartmann (Haw.)
8708063,5525,Antimima mutica H.E.K.Hartmann (L.Bolus)
5554759,5526,Antimima nordenstamii H.E.K.Hartmann (L.Bolus)
8644800,5527,Antimima papillata H.E.K.Hartmann (L.Bolus)
7586291,5528,Antimima paripetala Klak (L.Bolus)
8554537,5529,Antimima paucifolia H.E.K.Hartmann (L.Bolus)
8497650,5530,Antimima pauper H.E.K.Hartmann (L.Bolus)
8664691,5531,Antimima peersii H.E.K.Hartmann (L.Bolus)
5554752,5532,Antimima perforata H.E.K.Hartmann (L.Bolus)
8687597,5533,Antimima pilosula H.E.K.Hartmann (L.Bolus)
5554747,5534,Antimima piscodora H.E.K.Hartmann (L.Bolus)
5554746,5535,Antimima prolongata H.E.K.Hartmann (L.Bolus)
8620645,5536,Antimima prostrata H.E.K.Hartmann (L.Bolus)
5554743,5537,Antimima pumila H.E.K.Hartmann (Fedde & J.Schust.)
5554740,5538,Antimima pygmaea H.E.K.Hartmann (Haw.)
7715248,5539,Antimima radicans Klak (L.Bolus)
5554721,5540,Antimima triquetra H.E.K.Hartmann (L.Bolus)
8506789,5541,Antimima turneriana H.E.K.Hartmann (L.Bolus)
5554716,5542,Antimima ventricosa H.E.K.Hartmann (L.Bolus)
5554715,5543,Antimima verruculosa H.E.K.Hartmann (L.Bolus)
8652381,5544,Antimima watermeyeri H.E.K.Hartmann (L.Bolus)
8647428,5545,Antimima wittebergensis H.E.K.Hartmann (L.Bolus)
4133153,5546,Antinoria agrostidea Parl. (DC.)
4133143,5547,Antinoria insularis Parl.
3139418,5548,Antiphiona pinnatisecta Merxm. (S.Moore)
4065639,5549,Antiphytum caespitosum I.M.Johnst.
2926032,5550,Antiphytum heliotropioides A.DC.
4065593,5551,Antiphytum hintoniorum L.C.Higgins & B.L.Turner
4065530,5552,Antiphytum parryi S.Watson
2924411,5553,Antirhea borbonica J.F.Gmel.
2924469,5554,Antirhea chinensis Benth. & Hook.f. ex F.B.Forbes & Hemsl. (Champ. ex Benth.)
2924456,5555,Antirhea ovatifolia Chaw (M.E.Jansen)
2897000,5556,Antirhea tenuiflora F.Muell. ex Benth.
3741328,5557,Antirrhinum australe Rothm.
3741256,5558,Antirrhinum braun-blanquetii Rothm.
3741143,5559,Antirrhinum charidemi Lange
7333212,5560,Antirrhinum graniticum Rothm.
3740524,5561,Antirrhinum grosii Font Quer
7333199,5562,Antirrhinum hispanicum Chav.
8363443,5563,Antirrhinum latifolium Mill.
3740188,5564,Antirrhinum litigiosum Pau
3172001,5565,Antirrhinum majus L.
7333142,5566,Antirrhinum meonanthum Hoffmanns. & Link
7333137,5567,Antirrhinum molle L.
7333064,5568,Antirrhinum sempervirens Lapeyr.
7740323,5569,Antirrhinum siculum Mill.
3830345,5570,Antizoma miersiana Harv.
7289298,5571,Antonia ovata Pohl
3660638,5572,Antrocaryon micraster A.Chev. & Guillaumin
9466873,5573,Antrophyopsis boryana Schuettp. (Willd.)
4047651,5574,Antrophyum callifolium Blume
4047797,5575,Antrophyum formosanum Hieron.
4047936,5576,Antrophyum malgassicum C.Chr.
4047850,5577,Antrophyum obovatum Baker
2650234,5578,Antrophyum plantagineum Kaulf. (Cav.)
2871871,5579,Anubias barteri Schott
2871890,5580,Anubias gracilis A.Chev. ex Hutch.
2871892,5581,Anubias heterophylla Engl.
3086051,5582,Anulocaulis annulatus Standl. (Coville)
3086048,5583,Anulocaulis eriosolenus Standl. (Gray)
3086050,5584,Anulocaulis leiosolenus Standl. (Torr.)
3090895,5585,Anvillea garcinii DC. (Burm.)
10046990,5586,Aosa grandis R.H.Acuña & Weigend (Standl.)
4021852,5587,Aosa parviflora Weigend (DC.)
4021825,5588,Aosa rupestris Weigend (Gardner)
5352260,5589,Aotus ericoides G.Don (Vent.)
5352269,5590,Aotus gracillima Meisn.
5352262,5591,Aotus intermedia Meisn.
5352268,5592,Aotus lanigera A.Cunn. ex Benth.
5352265,5593,Aotus passerinoides Meisn.
5352266,5594,Aotus subglauca Blakely & McKie
5352267,5595,Aotus subspinescens Crisp (Benth.)
2986094,5596,Apacheria chiricahuensis C.T.Mason
7995568,5597,Apalochlamys spectabilis J.H.Willis (Labill.)
3072468,5598,Aparisthmium cordatum Baill. (A.Juss.)
3706078,5599,Apatesia helianthoides N.E.Br. (Aiton)
7482866,5600,Apatesia pillansii N.E.Br.
4260639,5601,Apeiba albiflora Ducke
7311113,5602,Apeiba echinata Gaertn.
4260569,5603,Apeiba glabra Aubl.
4260481,5604,Apeiba membranacea Spruce ex Benth.
4260473,5605,Apeiba petoumo Aubl.
3152052,5606,Apeiba tibourbou Aubl.
5289643,5607,Apera interrupta P.Beauv. (L.)
5289642,5608,Apera spica-venti P.Beauv. (L.)
3167077,5609,Apetahia longistigmata E.Wimm. (F.Br.)
3122093,5610,Aphanactis jamesoniana Wedd.
3122094,5611,Aphanactis villosa S.F.Blake
5597304,5612,Aphanamixis polystachya R.Parker (Wall.)
4159921,5613,Aphananthe aspera Planch. (Thunb.)
4159824,5614,Aphananthe philippinensis Planch.
2738044,5615,Aphandra natalia Barfod (Balslev & A.J.Hend.)
5365013,5616,Aphanes arvensis L.
5365026,5617,Aphanes australis Rydb.
5364996,5618,Aphanes cornucopioides Lag.
3083795,5619,Aphanisma blitoides Nutt. ex Moq.
3613622,5620,Aphanopetalum resinosum Endl.
3092720,5621,Aphanostephus ramosissimus DC.
3092715,5622,Aphanostephus riddellii Torr. & A.Gray
7581462,5623,Aphanostephus skirrobasis Trel. ex Coville & Branner (DC.)
3780725,5624,Aphelandra acanthus Nees
7264328,5625,Aphelandra aurantiaca Lindl. (Scheidw.)
7264303,5626,Aphelandra chamissoniana Nees
3779609,5627,Aphelandra dolichantha Donn.Sm.
3779392,5628,Aphelandra flava Nees
3779173,5629,Aphelandra gracilis Leonard
3778949,5630,Aphelandra hieronymi Griseb.
3778918,5631,Aphelandra hirta Wassh. (Klotzsch)
3778520,5632,Aphelandra lineariloba Leonard
3778509,5633,Aphelandra lingua-bovis Leonard
7264151,5634,Aphelandra lyrata Nees
3778229,5635,Aphelandra madrensis Lindau
3777778,5636,Aphelandra ornata T.Anderson (Nees)
7264058,5637,Aphelandra prismatica Hiern (Vell.)
7264020,5638,Aphelandra runcinata Klotzsch ex Nees
7264013,5639,Aphelandra scabra Sm. (Vahl)
7264006,5640,Aphelandra schiedeana Cham. & Schltdl.
3776906,5641,Aphelandra sinclairiana Nees
7263987,5642,Aphelandra squarrosa Nees
3776746,5643,Aphelandra sulphurea Hook.fil.
3776565,5644,Aphelandra tonduzii Leonard
3776524,5645,Aphelandra tridentata Hemsl.
3776375,5646,Aphelandra wendtii T.F.Daniel
3131565,5647,Aphelexis candollei Bojer ex DC.
5287435,5648,Aphelia brizula F.Muell.
5287431,5649,Aphelia cyperoides R.Br.
5287433,5650,Aphelia gracilis Sond.
5287436,5651,Aphelia pumilio F.Muell. ex Sond.
7274054,5652,Aphloia theiformis Benn. (Vahl)
5375166,5653,Aphragmus eschscholtzianus Andrz.
2770868,5654,Aphyllanthes monspeliensis L.
3137363,5655,Aphyllocladus denticulatus Cabrera (J.Rémy)
3137359,5656,Aphyllocladus spartioides Wedd.
2959543,5657,Aphyllodium biarticulatum Gagnep. (L.)
7884797,5658,Aphyllon californicum Gray (Cham. & Schltdl.)
9505421,5659,Aphyllon chilense A.C.Schneid. (Phil.)
3738744,5660,Aphyllon cooperi A.Gray
9356554,5661,Aphyllon corymbosum A.C.Schneid. (Rydb.)
3173264,5662,Aphyllon fasciculatum Torr. & Gray
3738693,5663,Aphyllon ludovicianum A.Gray (Nutt.)
3738675,5664,Aphyllon multiflorum A.Gray (Nutt.)
9297919,5665,Aphyllon parishii A.C.Schneid. (Jeps.)
3173290,5666,Aphyllon pinorum A.Gray (Geyer ex Hook.)
9363407,5667,Aphyllon riparium A.C.Schneid. (L.T.Collins)
9250983,5668,Aphyllon tacnaense A.C.Schneid. (Mattf.)
3173284,5669,Aphyllon tuberosum A.Gray (A.Gray)
3173298,5670,Aphyllon uniflorum Torr. & A.Gray (L.)
9325414,5671,Aphyllon validum A.C.Schneid. (Jeps.)
9258363,5672,Aphyllon vallicolum A.C.Schneid. (Jeps.)
9321395,5673,Aphyllon weberbaueri A.C.Schneid. (Mattf.)
2813450,5674,Aphyllorchis alpina King & Pantl.
2813457,5675,Aphyllorchis montana Rchb.f.
2813470,5676,Aphyllorchis queenslandica Dockrill
7496084,5677,Apiastrum angustifolium Nutt.
4072356,5678,Apinagia longifolia van Royen (Tul.)
7631296,5679,Apinagia riedelii Tul. (Bong.)
3035565,5680,Apiopetalum velutinum Baill.
2966796,5681,Apios americana Medik.
7457890,5682,Apios carnea Benth. ex Baker (Wall.)
2966802,5683,Apios delavayi Franch.
2966791,5684,Apios priceana B.L.Rob.
5539919,5685,Apium annuum P.S.Short
5371879,5686,Apium graveolens L.
5371881,5687,Apium prostratum Labill.
5313720,5688,Aplectrum hyemale Nutt. (Muhl. ex Willd.)
5289910,5689,Apluda mutica L.
4131825,5690,Apocopis wrightii Munro
3169816,5691,Apocynum androsaemifolium L.
3169790,5692,Apocynum cannabinum L.
3169807,5693,Apocynum floribundum Greene
3625429,5694,Apodanthera mandonii Cogn.
3625370,5695,Apodanthera palmeri S.Watson
2874610,5696,Apodanthera undulata A.Gray
3941218,5697,Apodanthes caseariae Poit.
5290420,5698,Apodasmia brownii B.G.Briggs & L.A.S.Johnson (Hook.f.)
5290422,5699,Apodasmia similis B.G.Briggs & L.A.S.Johnson (Edgar)
3149934,5700,Apodocephala pauciflora Baker
2860111,5701,Apodolirion buchananii Baker (Baker)
2860108,5702,Apodolirion lanceolatum Benth. & Hook.f. ex B.D.Jacks. (Thunb.)
2860105,5703,Apodolirion macowanii Baker
3596649,5704,Apodytes abbottii Potg. & A.E.van Wyk
3596548,5705,Apodytes brachystylis F.Muell.
3597463,5706,Apodytes dimidiata E.Mey. ex Arn.
3597429,5707,Apodytes geldenhuysii A.E.van Wyk & Potg.
7304460,5708,Apollonias barbujana A.Br. (Cav.)
5328548,5709,Aponogeton angustifolius Aiton
5328587,5710,Aponogeton bullosus H.Bruggen
5328619,5711,Aponogeton crispus Thunb.
5328569,5712,Aponogeton desertorum Zeyh. ex Spreng.
5328593,5713,Aponogeton distachyos L.f.
5535210,5714,Aponogeton fugax J.C.Manning & Goldblatt
5328539,5715,Aponogeton jacobsenii de Wit
5328599,5716,Aponogeton natalensis Oliv.
5328578,5717,Aponogeton natans Engl. & K.Krause (L.)
5328575,5718,Aponogeton queenslandicus H.Bruggen
5328561,5719,Aponogeton ranunculiflorus Jacot Guill. & Marais
5328565,5720,"Aponogeton satarensis Sundararagh., A.R.Kulk. & S.R.Yadav"
5328592,5721,Aponogeton vallisnerioides Baker
3871385,5722,Apophyllum anomalum F.Muell.
2959549,5723,Apoplanesia paniculata C.Presl
7283331,5724,Aporocactus flagelliformis Lem. (L.)
7283314,5725,Aporocactus martianus Britton & Rose (Zucc.)
5383430,5726,Aporosa benthamiana Hook.f.
5383413,5727,Aporosa cardiosperma Merr. (Gaertn.)
5383369,5728,Aporosa octandra Vickery (Buch.-Ham. ex D.Don)
2817708,5729,Aporostylis bifolia Rupp & Hatch (Hook.f.)
3784249,5730,Aporrhiza paniculata Radlk.
3094355,5731,Aposeris foetida Less. (L.)
8135390,5732,Apostasia shenzhenica Z.J.Liu & L.J.Chen
2795457,5733,Apostasia wallichii R.Br.
9265410,5734,Apowollastonia spilanthoides Orchard (F.Muell.)
5325164,5735,Appendicula fenixii Schltr. (Ames)
5325121,5736,Appendicula ramosa Blume
5325001,5737,Appendicula reflexa Blume
5599272,5738,Appendicularia thymifolia DC. (Humb. & Bonpl.)
2756519,5739,Apteria aphylla Barnhart ex Small (Nutt.)
3727356,5740,Aptosimum albomarginatum Marloth & Engl.
3727384,5741,Aptosimum arenarium Engl.
3727398,5742,Aptosimum decumbens Schinz
3727449,5743,Aptosimum elongatum Engl.
7923060,5744,Aptosimum indivisum Burch.
3727574,5745,Aptosimum lineare Marloth & Engl.
3727602,5746,Aptosimum marlothii Hiern (Engl.)
3727727,5747,Aptosimum procumbens Burch. ex Steud. (Lehm.)
3727768,5748,Aptosimum pumilum Benth. (Hochst.)
3727824,5749,Aptosimum spinescens Weber (Thunb.)
3727866,5750,Aptosimum tragacanthoides E.Mey. ex Benth.
3727908,5751,Aptosimum viscosum Benth.
5353578,5752,Apuleia leiocarpa J.F.Macbr. (Vogel)
5524063,5753,Aquilaria malaccensis Lam.
5523984,5754,Aquilaria sinensis Spreng (Lour.)
3921499,5755,Aquilegia alpina L.
3921447,5756,Aquilegia atrata Koch
7929656,5757,Aquilegia atrovinosa Popov ex Gamajun.
3921394,5758,Aquilegia aurea Janka
3033185,5759,Aquilegia barnebyi Munz
4931365,5760,Aquilegia bernardii Gren. & Godr.
3921309,5761,Aquilegia bertolonii Schott
3033182,5762,Aquilegia brevistyla Hook.
7276657,5763,Aquilegia buergeriana Siebold & Zucc.
3033197,5764,Aquilegia canadensis L.
3033196,5765,Aquilegia chrysantha A.Gray
3033188,5766,Aquilegia coerulea James
3033207,5767,Aquilegia desertorum Cockerell ex A.Heller (M.E.Jones)
7278297,5768,Aquilegia ecalcarata Maxim.
3931260,5769,Aquilegia einseleana F.W.Schultz
3033184,5770,Aquilegia elegantula Greene
3033193,5771,Aquilegia eximia Van Houtte ex Planch.
3931157,5772,Aquilegia flabellata Siebold & Zucc.
3033208,5773,Aquilegia flavescens S.Watson
8067481,5774,Aquilegia formosa Fisch.
7278235,5775,Aquilegia fragrans Benth.
3033183,5776,Aquilegia jonesii Parry
3033186,5777,Aquilegia laramiensis Nelson
3033189,5778,Aquilegia longissima A.Gray ex S.Watson
3033190,5779,Aquilegia micrantha Eastw.
7278134,5780,Aquilegia moorcroftiana Wall.
3930143,5781,Aquilegia nigricans Baumg.
3930093,5782,Aquilegia olympica Boiss.
3930047,5783,Aquilegia oxysepala Trautv. & C.A.Mey.
3930018,5784,Aquilegia parviflora Ledeb.
3033192,5785,Aquilegia pubescens Coville
7527324,5786,Aquilegia pyrenaica DC.
3033194,5787,Aquilegia saximontana Rydb.
3033168,5788,Aquilegia scopulorum Tidestr.
3929732,5789,Aquilegia sibirica Lam.
3929701,5790,Aquilegia skinneri Hook.
3929565,5791,Aquilegia tianschanica Butkov
3929546,5792,Aquilegia transsilvanica Schur
3033181,5793,Aquilegia triternata Payson
3929497,5794,Aquilegia tuvinica I.M.Vassiljeva
7277995,5795,Aquilegia viridiflora Pall.
3033191,5796,Aquilegia vulgaris L.
7277964,5797,Aquilegia yabeana Kitag.
3040441,5798,Arabidella eremigena E.A.Shaw (F.Muell.)
3040459,5799,Arabidella glaucescens E.A.Shaw
3040450,5800,Arabidella trisecta O.E.Schulz (F.Muell.)
3052501,5801,"Arabidopsis arenicola Al-Shehbaz, R.Elven, D.Murray & S.I.Warwick (Richardson)"
3052509,5802,Arabidopsis arenosa Lawalrée (L.)
3052535,5803,Arabidopsis cebennensis O'Kane & Al-Shehbaz (DC.)
3052450,5804,Arabidopsis halleri O'Kane & Al-Shehbaz (L.)
3052468,5805,Arabidopsis lyrata O'Kane & Al-Shehbaz (L.)
3052529,5806,Arabidopsis neglecta O'Kane & Al-Shehbaz (Schult.)
3052544,5807,Arabidopsis suecica Norrl. (Fr.)
3052436,5808,Arabidopsis thaliana Heynh. (L.)
5375010,5809,Arabis aculeolata Greene
5374994,5810,Arabis allionii DC.
5375020,5811,Arabis alpina L.
5375105,5812,Arabis auriculata Lam.
5374908,5813,Arabis blepharophylla Hook. & Arn.
5374909,5814,Arabis caerulea All.
5374922,5815,Arabis caucasica Willd.
5374966,5816,Arabis christiani N.Busch
5374982,5817,Arabis ciliata Clairv.
5374998,5818,Arabis collina Ten.
5375035,5819,Arabis conringioides Ball
5375046,5820,Arabis crucisetosa Constance & Rollins
5375092,5821,Arabis eschscholtziana Andrz.
5375121,5822,Arabis farinacea Rupr.
5375127,5823,Arabis furcata S.Watson
5375138,5824,Arabis georgiana Harper
9202524,5825,Arabis hirsuta Scop. (L.)
5375019,5826,Arabis juressi Rothm.
5375088,5827,Arabis modesta Rollins
5375137,5828,Arabis nordmanniana Rupr.
5374841,5829,Arabis nova Vill.
5374896,5830,Arabis nuttallii B.L.Rob.
5374976,5831,Arabis patens Sull.
5374933,5832,Arabis planisiliqua Rchb. (Pers.)
5375012,5833,Arabis procurrens Waldst. & Kit.
5375054,5834,Arabis pubescens Poir. (Desf.)
5375071,5835,Arabis pumila Jacq.
5374838,5836,Arabis sagittata DC. (Bertol.)
5374852,5837,Arabis scabra All.
5374875,5838,Arabis serrata Franch. & Sav.
5374901,5839,Arabis soyeri Reut. & A.Huet.
5374951,5840,Arabis stelleri DC.
5374972,5841,Arabis stellulata Bertol.
5375015,5842,Arabis sudetica Tausch
5375053,5843,Arabis tianschanica Pavlov
5353803,5844,Arachis burkartii Handro
5353841,5845,Arachis duranensis Krapov. & W.C.Greg.
5353813,5846,Arachis glabrata Benth.
5353770,5847,Arachis hypogaea L.
5353826,5848,Arachis pintoi Krapov. & W.C.Greg.
5353784,5849,Arachis prostrata Benth.
5353781,5850,Arachis repens Handro
7319737,5851,Arachniodes amabilis Tindale (Blume)
4040718,5852,Arachniodes aristata Tindale (G.Forst.)
7319214,5853,Arachniodes chinensis Ching (Rosenst.)
8134433,5854,Arachniodes cornucervi Fraser-Jenk. (D.Don)
7319200,5855,Arachniodes denticulata Ching (Sw.)
